"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"05/16/2023","702.75","702.75","684.25","695.25","-0.3226","-0.1015","3,988,940"
"05/15/2023","705.75","716","696","697.5","-1.5526","-1.3315","3,469,858"
"05/12/2023","697.75","722.125","695","708.5","1.0699","1.291","4,059,448"
"05/11/2023","704","714.25","697","701","-0.8136","-0.5925","4,395,468"
"05/10/2023","713.5","730.5","700.5","706.75","-3.1849","-2.9638","5,554,704"
"05/09/2023","727.75","732.25","721.75","730","1.9553","2.1764","2,848,116"
"05/08/2023","724.75","732","713.75","716","-0.6935","-0.4724","3,052,219"
"05/05/2023","753.5","756.25","715","721","-6.3028","-6.0817","4,472,920"
"05/04/2023","763.25","777.25","754.75","769.5","1.1834","1.4045","5,574,884"
"05/03/2023","743.5","761.25","724.5","760.5","2.0463","2.2674","6,105,412"
"05/02/2023","727.25","757.5","725","745.25","2.6162","2.8373","5,502,348"
"05/01/2023","727","733.75","717","726.25","0.3108","0.5319","3,607,908"
"04/28/2023","740.5","748.5","723","724","-2.0298","-1.8087","5,532,520"
"04/27/2023","774.5","779.75","734.5","739","-8.056","-7.8349","5,679,260"
"04/26/2023","790.5","807.25","778.75","803.75","-1.6519","-1.4308","5,260,796"
"04/25/2023","785.75","818.25","781","817.25","5.6903","5.9114","5,243,488"
"04/24/2023","770.25","789.5","760.25","773.25","0.6508","0.8719","4,355,652"
"04/21/2023","773.5","786.625","762.5","768.25","-0.2597","-0.0386","4,649,812"
"04/20/2023","774.25","779.5","749","770.25","2.4609","2.682","5,667,280"
"04/19/2023","768.25","769","744.25","751.75","0.1666","0.3877","4,077,172"
"04/18/2023","735.5","759.23","732.5","750.5","-0.0333","0.1878","3,657,645"
"04/17/2023","755.25","769.75","747.75","750.75","-0.133","0.0881","3,868,198"
"04/14/2023","758.75","772.7475","739.5","751.75","0.5686","0.7897","5,664,140"
"04/13/2023","780.5","781.7925","743.75","747.5","-5.6485","-5.4274","4,942,576"
"04/12/2023","758","796.5","753.5","792.25","2.6231","2.8442","5,824,552"
"04/11/2023","757.75","775.75","757.29","772","1.9478","2.1689","3,527,627"
"04/10/2023","777.25","790","756.7525","757.25","0.2648","0.4859","3,517,567"
"04/06/2023","783.5","793.75","752","755.25","-2.0428","-1.8217","4,624,152"
"04/05/2023","755.5","783.75","754.125","771","3.2474","3.4685","4,743,816"
"04/04/2023","736.75","756","729.5","746.75","1.0487","1.2698","4,498,220"
"04/03/2023","748.75","758.175","737.5","739","0.6812","0.9023","4,441,924"
"03/31/2023","770.625","772.75","732.25","734","-4.9223","-4.7012","5,593,012"
"03/30/2023","775.5","785.25","767","772","-2.7708","-2.5497","4,613,668"
"03/29/2023","808.5","815.5","788.5","794","-5.3353","-5.1142","4,805,216"
"03/28/2023","830.375","858","830.375","838.75","1.6359","1.857","4,401,256"
"03/27/2023","803.25","832.25","794.8","825.25","2.0717","2.2928","4,385,224"
"03/24/2023","821.25","839.75","807.75","808.5","-1.0707","-0.8496","5,947,444"
"03/23/2023","815.625","840","780.615","817.25","-3.4554","-3.2343","7,594,720"
"03/22/2023","813.875","847.5","774.5","846.5","3.4209","3.642","7,187,404"
"03/21/2023","838","851","814.1","818.5","-4.185","-3.9639","4,210,552"
"03/20/2023","868.75","887.75","851.5","854.25","-0.9278","-0.7067","4,655,900"
"03/17/2023","851.25","879.5","831","862.25","1.3815","1.6026","6,605,268"
"03/16/2023","933","939.25","847","850.5","-7.8798","-7.6587","6,992,108"
"03/15/2023","961.75","975.75","919","923.25","-1.4148","-1.1937","8,710,532"
"03/14/2023","968.125","977","930.5","936.5","-6.7927","-6.5716","7,020,860"
"03/13/2023","1047.5","1064.25","964.9725","1004.75","-2.1665","-1.9454","10,088,412"
"03/10/2023","984.25","1038.5","968.75","1027","4.1318","4.3529","10,842,384"
"03/09/2023","931.5","993.125","907","986.25","5.4531","5.6742","6,516,728"
"03/08/2023","945.5","963.5","929.5","935.25","-1.4489","-1.2278","5,304,512"
