"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"12/16/2022","9.74","9.9046","9.355","9.53","-2.9532","-3.1601","351,284,200"
"12/15/2022","10.43","10.5149","9.675","9.82","-9.9083","-10.1152","428,053,200"
"12/14/2022","11.105","11.495","10.54","10.9","-2.3735","-2.5804","578,911,000"
"12/13/2022","12.0875","12.115","10.86","11.165","3.1409","2.934","695,385,600"
"12/12/2022","10.455","10.83","10.335","10.825","3.6381","3.4312","225,655,000"
"12/09/2022","10.525","10.845","10.385","10.445","-1.9249","-2.1318","354,007,800"
"12/08/2022","10.435","10.75","10.195","10.65","3.5489","3.3419","377,840,200"
"12/07/2022","10.28","10.515","10.09","10.285","-1.2008","-1.4077","347,335,800"
"12/06/2022","11.09","11.105","10.25","10.41","-6.3428","-6.5497","339,801,000"
"12/05/2022","11.44","11.6","10.93","11.115","-5.0406","-5.2475","301,980,000"
"12/02/2022","11.2225","11.815","11.195","11.705","-1.1819","-1.3889","363,310,000"
"12/01/2022","11.85","12.085","11.505","11.845","0.5518","0.3449","411,007,200"
"11/30/2022","10.425","11.825","10.325","11.78","13.4328","13.2259","545,469,800"
"11/29/2022","10.66","10.71","10.235","10.385","-2.3966","-2.6035","275,805,400"
"11/28/2022","10.9","11.135","10.53","10.64","-4.4025","-4.6094","264,285,400"
"11/25/2022","11.17","11.25","11.075","11.13","-2.0678","-2.2747","134,753,000"
"11/23/2022","11.025","11.435","11.005","11.365","2.9905","2.7836","357,567,000"
"11/22/2022","10.665","11.05","10.415","11.035","4.2021","3.9952","292,477,200"
"11/21/2022","10.76","10.9","10.485","10.59","-3.022","-3.2289","288,222,600"
"11/18/2022","11.28","11.29","10.64","10.92","-0.0915","-0.2984","389,577,000"
"11/17/2022","10.475","11.1049","10.455","10.93","-0.7717","-0.9786","426,924,400"
"11/16/2022","11.25","11.29","10.91","11.015","-4.0505","-4.2574","383,358,800"
"11/15/2022","11.8225","11.975","11.09","11.48","4.0326","3.8257","636,531,400"
"11/14/2022","11.085","11.48","10.91","11.035","-2.6467","-2.8536","428,451,800"
"11/11/2022","10.715","11.415","10.56","11.335","5.6876","5.4807","614,268,400"
"11/10/2022","10.075","10.77","9.85","10.725","21.875","21.6681","656,884,800"
"11/09/2022","9.265","9.35","8.765","8.8","-6.9767","-7.1837","431,138,200"
"11/08/2022","9.425","9.81","9.045","9.46","2.1598","1.9529","592,112,600"
"11/07/2022","9.08","9.32","8.855","9.26","3.1755","2.9686","401,886,800"
"11/04/2022","9.065","9.175","8.425","8.975","4.6647","4.4578","764,740,400"
"11/03/2022","8.8225","8.975","8.52","8.575","-5.7692","-5.9762","424,463,600"
"11/02/2022","10.14","10.49","9.0905","9.1","-10.3448","-10.5517","662,952,600"
"11/01/2022","10.87","10.935","10.105","10.15","-3.1026","-3.3095","430,464,800"
"10/31/2022","10.5875","10.6825","10.245","10.475","-3.4562","-3.6631","419,122,200"
"10/28/2022","9.875","10.905","9.855","10.85","9.0452","8.8383","510,777,200"
"10/27/2022","10.395","10.56","9.885","9.95","-5.5081","-5.715","513,258,800"
"10/26/2022","10.59","11.25","10.465","10.53","-6.6075","-6.8145","565,039,600"
"10/25/2022","10.7375","11.32","10.735","11.275","6.0179","5.8109","476,799,600"
"10/24/2022","10.315","10.735","9.9","10.635","3.403","3.1961","549,244,000"
"10/21/2022","9.49","10.345","9.3625","10.285","7.0796","6.8727","627,458,000"
"10/20/2022","9.665","10.2333","9.48","9.605","-1.6888","-1.8958","529,703,000"
"10/19/2022","9.705","10.12","9.505","9.77","-1.2133","-1.4203","519,702,200"
"10/18/2022","10.4325","10.5","9.585","9.89","2.487","2.2801","692,553,800"
"10/17/2022","9.4025","9.75","9.4","9.65","9.8463","9.6394","460,050,800"
"10/14/2022","9.925","9.99","8.73","8.785","-9.0109","-9.2178","670,132,600"
"10/13/2022","8.2575","9.81","8.16","9.655","6.6851","6.4782","829,507,200"
"10/12/2022","9.115","9.32","8.965","9.05","-0.2205","-0.4274","401,483,800"
"10/11/2022","9.26","9.57","8.87","9.07","-3.9704","-4.1773","529,747,000"
"10/10/2022","9.7575","9.805","9.15","9.445","-3.1282","-3.3351","412,999,600"
"10/07/2022","10.44","10.455","9.58","9.75","-11.4039","-11.6108","501,945,200"
"10/06/2022","11.15","11.53","10.96","11.005","-2.5244","-2.7313","475,087,200"
"10/05/2022","10.8325","11.5","10.505","11.29","0","-0.2069","458,399,000"
"10/04/2022","10.9475","11.3825","10.945","11.29","9.2933","9.0864","463,323,600"
"10/03/2022","9.8525","10.505","9.68","10.33","6.9358","6.7289","447,222,600"
"09/30/2022","10.0775","10.545","9.64","9.66","-5.2477","-5.4546","513,197,600"
"09/29/2022","10.6525","10.695","9.81","10.195","-8.4419","-8.6488","540,195,600"
"09/28/2022","10.515","11.295","10.34","11.135","5.846","5.6391","512,039,000"
"09/27/2022","10.9075","11.175","10.25","10.52","0.0951","-0.1118","543,921,200"
"09/26/2022","10.58","11.105","10.415","10.51","-1.3609","-1.5678","490,607,800"
"09/23/2022","10.8975","10.93","10.225","10.655","-4.7811","-4.988","561,304,000"
"09/22/2022","11.425","11.555","11.035","11.19","-3.7005","-3.9074","431,084,000"
"09/21/2022","12.405","12.96","11.615","11.62","-5.49","-5.697","591,115,200"
"09/20/2022","12.265","12.595","11.99","12.295","-2.3819","-2.5888","322,118,600"
"09/19/2022","11.97","12.615","11.96","12.595","2.3984","2.1915","302,692,600"
"09/16/2022","12.105","12.365","11.835","12.3","-1.953","-2.1599","392,143,600"
"09/15/2022","12.94","13.275","12.325","12.545","-5.0341","-5.241","393,730,600"
"09/14/2022","13.0625","13.335","12.82","13.21","2.2446","2.0377","309,291,800"
"09/13/2022","14.12","14.305","12.78","12.92","-16.4565","-16.6634","391,296,600"
"09/12/2022","15.15","15.515","15.095","15.465","3.6528","3.4459","273,141,200"
"09/09/2022","14.34","15.01","14.33","14.92","6.3435","6.1366","298,735,800"
"09/08/2022","13.515","14.2075","13.32","14.03","1.6298","1.4229","410,799,800"
"09/07/2022","13.09","13.95","13.055","13.805","5.9072","5.7003","331,569,600"
"09/06/2022","13.38","13.5099","12.73","13.035","-2.2864","-2.4933","361,083,400"
"09/02/2022","14.32","14.52","13.085","13.34","-4.1667","-4.3736","454,463,000"
"09/01/2022","13.54","13.965","13.01","13.92","0.1079","-0.099","397,320,400"
"08/31/2022","14.5775","14.7","13.8864","13.905","-1.8355","-2.0424","341,030,600"
"08/30/2022","14.895","14.975","13.78","14.165","-3.3436","-3.5505","327,014,800"
"08/29/2022","14.675","15.06","14.4794","14.655","-3.0754","-3.2823","248,441,000"
"08/26/2022","17.1725","17.37","15.1","15.12","-12.1696","-12.3765","366,276,600"
"08/25/2022","16.64","17.22","16.47","17.215","5.2583","5.0514","222,052,600"
"08/24/2022","16.15","16.65","16.0525","16.355","0.7702","0.5633","187,005,600"
"08/23/2022","16.2155","16.675","16.1","16.23","-0.3377","-0.5447","219,509,800"
"08/22/2022","16.945","16.985","16.13","16.285","-7.8642","-8.0711","224,975,400"
"08/19/2022","18.24","18.3501","17.5325","17.675","-5.8589","-6.0658","224,256,600"
"08/18/2022","18.63","18.98","18.345","18.775","0.6702","0.4633","192,140,860"
"08/17/2022","18.755","19.1639","18.275","18.65","-3.4679","-3.6748","262,838,400"
"08/16/2022","19.28","19.69","18.765","19.32","-0.6428","-0.8498","220,755,800"
"08/15/2022","18.825","19.54","18.82","19.445","2.396","2.1891","196,308,440"
"08/12/2022","18.3","19.025","18.1175","18.99","5.6467","5.4398","211,187,000"
"08/11/2022","18.665","19.01","17.835","17.975","-1.5068","-1.7138","273,361,000"
"08/10/2022","18.0675","18.32","17.655","18.25","8.2123","8.0054","271,554,400"
"08/09/2022","17.14","17.185","16.595","16.865","-3.4354","-3.6424","218,406,000"
"08/08/2022","17.8","18.415","17.2175","17.465","-1.0201","-1.227","268,760,800"
"08/05/2022","17.215","17.99","17.075","17.645","-2.379","-2.5859","283,898,600"
"08/04/2022","17.845","18.1325","17.48","18.075","1.431","1.2241","253,567,200"
"08/03/2022","16.775","17.975","16.655","17.82","8","7.7931","294,213,800"
"08/02/2022","16.27","17.1749","16.105","16.5","-0.9307","-1.1376","325,375,000"
"08/01/2022","16.39","17.21","16.22","16.655","-0.1499","-0.3568","285,283,000"
"07/29/2022","16.065","16.825","15.8351","16.68","5.5028","5.2959","292,146,400"
"07/28/2022","15.3375","15.91","14.76","15.81","2.8627","2.6558","324,071,800"
"07/27/2022","14.3","15.625","14.215","15.37","12.4771","12.2702","341,919,000"
"07/26/2022","14.245","14.285","13.525","13.665","-6.0502","-6.2571","231,755,600"
"07/25/2022","14.765","14.835","14.205","14.545","-1.49","-1.6969","220,897,600"
"07/22/2022","15.44","15.765","14.475","14.765","-5.2311","-5.438","298,800,800"
"07/21/2022","15.005","15.5875","14.61","15.58","4.2489","4.042","319,381,800"
"07/20/2022","14.33","15.125","14.22","14.945","5.0246","4.8177","377,126,200"
"07/19/2022","13.575","14.31","13.3453","14.23","8.7505","8.5436","298,643,400"
"07/18/2022","13.805","14","12.91","13.085","-2.3143","-2.5212","319,900,400"
"07/15/2022","13.135","13.425","12.905","13.395","5.2652","5.0583","308,760,400"
"07/14/2022","12.2325","12.84","11.81","12.725","1.0322","0.8252","351,647,000"
"07/13/2022","11.92","12.915","11.845","12.595","-0.6312","-0.8381","361,151,000"
"07/12/2022","13.22","13.49","12.455","12.675","-2.9108","-3.1177","319,233,000"
"07/11/2022","13.6","13.635","12.93","13.055","-6.3822","-6.5891","258,448,200"
"07/08/2022","13.495","14.155","13.355","13.945","0.4683","0.2614","319,458,400"
"07/07/2022","13.19","14","13.185","13.88","6.1974","5.9905","275,732,600"
"07/06/2022","12.885","13.36","12.64","13.07","1.9103","1.7034","412,245,800"
"07/05/2022","11.705","12.84","11.5","12.825","5.1661","4.9591","441,108,000"
"07/01/2022","11.8","12.25","11.55","12.195","1.625","1.4181","417,200,800"
"06/30/2022","12.03","12.445","11.375","12","-3.537","-3.7439","512,407,800"
"06/29/2022","12.39","12.6449","12.05","12.44","0.2014","-0.0056","380,182,200"
"06/28/2022","13.73","14.105","12.38","12.415","-9.1142","-9.3211","376,240,800"
"06/27/2022","14.175","14.25","13.5","13.66","-2.3588","-2.5657","338,262,000"
"06/24/2022","13.056","14.02","13.0251","13.99","10.4619","10.255","303,635,000"
"06/23/2022","12.47","12.785","12.085","12.665","4.2816","4.0747","365,372,800"
"06/22/2022","11.855","12.725","11.775","12.145","-0.3692","-0.5761","388,973,600"
"06/21/2022","11.9075","12.49","11.89","12.19","7.543","7.3361","318,408,200"
"06/17/2022","11.035","11.64","10.825","11.335","3.7054","3.4985","441,181,000"
"06/16/2022","11.495","11.56","10.66","10.93","-12.2088","-12.4158","424,284,400"
"06/15/2022","12.03","12.96","11.67","12.45","7.189","6.9821","549,823,000"
"06/14/2022","11.82","11.935","11.26","11.615","0.6499","0.443","393,201,000"
"06/13/2022","12.135","12.49","11.41","11.54","-13.8485","-14.0554","426,731,400"
"06/10/2022","14.1275","14.31","13.335","13.395","-10.6702","-10.8771","343,352,200"
"06/09/2022","16.035","16.53","14.966","14.995","-8.147","-8.3539","275,959,400"
"06/08/2022","16.5375","16.97","16.165","16.325","-2.0402","-2.2471","225,706,000"
"06/07/2022","15.71","16.7975","15.525","16.665","2.4278","2.2209","274,886,600"
"06/06/2022","16.8075","17.065","16","16.27","1.2446","1.0376","300,958,600"
"06/03/2022","16.57","16.815","15.88","16.07","-7.9083","-8.1152","324,723,800"
"06/02/2022","15.96","17.49","15.725","17.45","8.1165","7.9096","336,861,400"
"06/01/2022","16.855","17.215","15.775","16.14","-2.3298","-2.5367","398,894,200"
"05/31/2022","16.65","17","15.8656","16.525","-0.7209","-0.9279","369,158,600"
"05/27/2022","15.6475","16.6696","15.635","16.645","9.7955","9.5886","315,035,800"
"05/26/2022","13.88","15.39","13.84","15.16","8.3631","8.1562","337,131,600"
"05/25/2022","13.22","14.3","13.1925","13.99","4.0149","3.8079","361,283,800"
"05/24/2022","13.5725","13.68","12.7125","13.45","-6.2391","-6.446","366,488,600"
"05/23/2022","13.825","14.415","13.48","14.345","4.9378","4.7309","341,040,600"
"05/20/2022","14.325","14.42","12.465","13.67","-0.8702","-1.0771","458,111,200"
"05/19/2022","13.77","14.51","13.52","13.79","-2.0249","-2.2318","392,015,600"
"05/18/2022","15.73","15.845","13.845","14.075","-14.5934","-14.8004","328,105,200"
"05/17/2022","16.215","16.54","15.6197","16.48","7.5367","7.3298","307,981,400"
"05/16/2022","15.565","15.89","15.09","15.325","-3.0983","-3.3052","318,388,000"
"05/13/2022","14.925","16","14.69","15.815","10.8658","10.6588","395,948,000"
"05/12/2022","13.715","14.945","13.345","14.265","-0.7997","-1.0066","590,993,000"
"05/11/2022","15.425","16.3","14.235","14.38","-8.9009","-9.1078","529,531,800"
"05/10/2022","16.3575","16.54","15.14","15.785","3.4404","3.2334","463,579,600"
"05/09/2022","16.28","16.71","15.005","15.26","-11.8174","-12.0243","420,419,800"
"05/06/2022","17.545","18.265","16.55","17.305","-3.4858","-3.6927","466,794,400"
"05/05/2022","20.25","20.255","17.26","17.93","-14.9027","-15.1096","455,552,600"
"05/04/2022","19.245","21.225","18.265","21.07","9.9113","9.7044","438,806,800"
"05/03/2022","19.095","19.5847","18.65","19.17","0.2353","0.0284","285,565,600"
"05/02/2022","18.125","19.14","17.565","19.125","4.7085","4.5015","311,905,600"
"04/29/2022","20.195","20.8845","18.1","18.265","-13.1479","-13.3548","320,116,800"
"04/28/2022","19.9125","21.365","19.14","21.03","10.5678","10.3609","344,698,400"
"04/27/2022","19.085","20.11","18.685","19.02","-0.4449","-0.6518","316,698,600"
"04/26/2022","21.11","21.145","19.05","19.105","-11.2427","-11.4497","332,263,200"
"04/25/2022","20.405","21.58","20.155","21.525","3.7099","3.503","332,878,800"
"04/22/2022","22.525","22.785","20.64","20.755","-7.9397","-8.1466","248,824,800"
"04/21/2022","24.82","25.385","22.295","22.545","-5.8664","-6.0733","268,626,400"
"04/20/2022","25.285","25.37","23.72","23.95","-4.5056","-4.7125","215,629,400"
"04/19/2022","23.365","25.2099","23.155","25.08","6.429","6.2221","172,372,660"
"04/18/2022","23.235","24.005","22.91","23.565","0.2766","0.0697","175,525,400"
"04/14/2022","25.21","25.325","23.4153","23.5","-6.7275","-6.9344","167,843,540"
"04/13/2022","23.83","25.4175","23.665","25.195","5.995","5.788","190,084,620"
"04/12/2022","25.08","25.4875","23.445","23.77","-1.2874","-1.4943","247,928,200"
"04/11/2022","24.915","25.135","23.975","24.08","-7.0988","-7.3057","185,914,500"
"04/08/2022","26.61","26.795","25.75","25.92","-4.0888","-4.2957","204,182,400"
"04/07/2022","26.615","27.5445","25.79","27.025","0.6518","0.4448","229,654,000"
"04/06/2022","27.41","27.6844","26.2","26.85","-6.5762","-6.7831","296,859,800"
"04/05/2022","30.41","30.58","28.43","28.74","-6.6125","-6.8194","172,097,640"
"04/04/2022","29.19","30.775","29.115","30.775","6.2489","6.042","137,515,040"
"04/01/2022","29.215","29.4075","28.2","28.965","-0.4297","-0.6366","176,162,620"
"03/31/2022","30.32","30.415","28.95","29.09","-4.1358","-4.3427","168,098,860"
"03/30/2022","30.84","31.27","29.9","30.345","-3.0046","-3.2116","167,818,820"
"03/29/2022","30.76","31.48","30.07","31.285","5.1243","4.9174","204,013,400"
"03/28/2022","28.46","29.805","28.165","29.76","4.5494","4.3425","183,407,440"
"03/25/2022","28.52","28.7806","27.425","28.465","-0.1578","-0.3648","198,789,380"
"03/24/2022","27.215","28.545","26.705","28.51","6.4799","6.273","171,150,500"
"03/23/2022","27.28","28.1347","26.75","26.775","-4.2211","-4.428","205,499,400"
"03/22/2022","26.535","28.17","26.435","27.955","5.9102","5.7033","186,689,260"
"03/21/2022","26.43","26.9625","25.385","26.395","-0.7147","-0.9216","221,094,600"
"03/18/2022","24.73","26.705","24.4653","26.585","6.2125","6.0056","201,569,600"
"03/17/2022","23.795","25.095","23.52","25.03","3.3443","3.1374","192,061,560"
"03/16/2022","22.58","24.24","21.845","24.22","11.2285","11.0216","326,175,000"
"03/15/2022","20.435","21.9449","20.1175","21.775","9.2574","9.0505","211,407,200"
"03/14/2022","20.905","21.565","19.78","19.93","-5.8573","-6.0643","246,265,200"
"03/11/2022","23.17","23.235","21.045","21.17","-6.2029","-6.4098","197,814,860"
"03/10/2022","22.45","22.81","21.5952","22.57","-3.2161","-3.423","225,574,800"
"03/09/2022","22.7","23.6","22.175","23.32","10.705","10.498","219,074,200"
"03/08/2022","21.195","23","20.385","21.065","-1.3811","-1.588","355,936,000"
"03/07/2022","24.0225","24.2701","21.315","21.36","-11.1666","-11.3735","249,752,600"
"03/04/2022","24.5825","24.9","23.5","24.045","-4.2795","-4.4864","231,823,000"
"03/03/2022","26.875","26.89","24.685","25.12","-4.177","-4.3839","223,888,600"
"03/02/2022","25.335","26.525","24.71","26.215","4.7762","4.5693","219,495,800"
"03/01/2022","25.96","26.485","24.425","25.02","-4.613","-4.82","248,145,000"
"02/28/2022","25.2275","26.5925","24.9603","26.23","1.0595","0.8526","243,401,000"
"02/25/2022","24.9975","26.0025","24.125","25.955","4.7417","4.5348","238,372,200"
"02/24/2022","20.38","24.925","20.305","24.78","9.7918","9.5848","389,734,800"
"02/23/2022","25.12","25.315","22.485","22.57","-7.6514","-7.8583","260,920,400"
"02/22/2022","24.52","25.75","23.6025","24.44","-3.0928","-3.2997","262,876,200"
"02/18/2022","26.295","26.3945","24.655","25.22","-3.3902","-3.5971","226,165,400"
"02/17/2022","27.82","28.025","25.985","26.105","-8.8672","-9.0741","157,671,300"
"02/16/2022","28.135","28.9","27.35","28.645","-0.0175","-0.2244","186,181,040"
"02/15/2022","27.915","28.72","27.675","28.65","7.2431","7.0362","164,171,180"
"02/14/2022","26.45","27.485","25.85","26.715","0.2815","0.0746","190,125,060"
"02/11/2022","29.39","29.775","26.2775","26.64","-9.4186","-9.6255","268,511,200"
"02/10/2022","29.655","31.455","28.9","29.41","-6.6349","-6.8418","254,286,600"
"02/09/2022","30.78","31.54","30.38","31.5","6.2036","5.9967","151,075,400"
"02/08/2022","28.4","29.9127","28.115","29.66","3.399","3.1921","158,593,220"
"02/07/2022","29.535","30.135","28.36","28.685","-2.2658","-2.4727","153,912,240"
"02/04/2022","28.435","30.205","27.945","29.35","3.4544","3.2474","193,068,820"
"02/03/2022","29.66","30.535","28.06","28.37","-12.031","-12.2379","211,150,000"
"02/02/2022","32.61","32.6848","31.175","32.25","2.3647","2.1578","201,630,400"
"02/01/2022","31.21","31.675","29.865","31.505","1.9085","1.7015","203,691,600"
"01/31/2022","28.5225","31.0299","28.11","30.915","9.686","9.4791","227,502,200"
"01/28/2022","26.2","28.23","25.05","28.185","9.3289","9.122","334,032,400"
"01/27/2022","27.7","28.12","25.52","25.78","-2.9915","-3.1985","323,528,200"
"01/26/2022","28.495","29.425","25.685","26.575","-0.1878","-0.3947","415,676,200"
"01/25/2022","27.075","28.155","25.875","26.625","-7.3752","-7.5821","347,498,000"
"01/24/2022","26.9225","28.875","24.085","28.745","1.447","1.2401","511,809,200"
"01/21/2022","30.31","31.0125","28.25","28.335","-8.4195","-8.6264","342,054,600"
"01/20/2022","33.01","34.09","30.75","30.94","-3.8683","-4.0752","172,197,060"
"01/19/2022","33.68","34.355","32.08","32.185","-3.4788","-3.6857","183,284,400"
"01/18/2022","34.2425","34.86","33.03","33.345","-7.2075","-7.4144","156,341,740"
"01/14/2022","34.545","36.0325","34.5","35.935","1.5113","1.3044","178,451,640"
"01/13/2022","38.565","38.775","35.01","35.4","-7.257","-7.4639","173,531,820"
"01/12/2022","38.4925","38.9825","37.47","38.17","1.1394","0.9325","276,742,360"
"01/11/2022","35.8575","37.7575","35.26","37.74","4.3983","4.1914","308,653,640"
"01/10/2022","34.5875","36.235","33.025","36.15","0.3679","0.161","358,434,800"
"01/07/2022","37.225","37.735","35.5","36.0175","-3.2698","-3.4767","285,426,960"
"01/06/2022","36.7575","38.2025","36.105","37.235","-0.2745","-0.4814","308,453,160"
"01/05/2022","40.595","40.93","37.2506","37.3375","-9.1987","-9.4056","266,490,480"
"01/04/2022","42.9575","42.9725","40.0975","41.12","-3.8859","-4.0929","213,296,240"
"01/03/2022","41.9575","42.86","41.28","42.7825","2.8858","2.6789","153,010,320"
"12/31/2021","42.1575","42.6","41.4275","41.5825","-1.8586","-2.0655","120,497,120"
"12/30/2021","42.6925","43.4138","42.1925","42.37","-0.9352","-1.1422","113,271,640"
"12/29/2021","42.8275","43.2475","41.9877","42.77","-0.1576","-0.3645","115,494,680"
"12/28/2021","43.69","43.745","42.5075","42.8375","-1.1765","-1.3835","144,825,040"
"12/27/2021","41.7725","43.3825","41.75","43.3475","4.78","4.5731","125,963,280"
"12/23/2021","40.5425","41.8225","40.4925","41.37","2.3756","2.1687","131,308,240"
"12/22/2021","38.895","40.5","38.7058","40.41","3.5689","3.362","177,222,720"
"12/21/2021","37.54","39.1123","36.4275","39.0175","6.6854","6.4784","219,124,880"
"12/20/2021","36.255","36.8125","35.625","36.5725","-2.9907","-3.1976","241,865,880"
"12/17/2021","37.2075","38.9475","36.75","37.7","-1.528","-1.7349","300,272,160"
"12/16/2021","41.7525","41.905","37.7375","38.285","-7.6301","-7.8371","296,219,800"
"12/15/2021","38.74","41.5673","37.5075","41.4475","6.6174","6.4104","269,061,200"
"12/14/2021","38.53","39.39","37.4575","38.875","-2.9762","-3.1831","230,933,520"
"12/13/2021","41.8675","41.9725","39.945","40.0675","-4.2993","-4.5062","179,145,200"
"12/10/2021","41.4425","41.9575","40.445","41.8675","3.0965","2.8896","203,075,400"
"12/09/2021","42.0375","42.6275","40.5","40.61","-4.3176","-4.5245","212,801,920"
"12/08/2021","41.9725","42.5","41.3675","42.4425","1.3915","1.1846","205,243,480"
"12/07/2021","40.4425","42.07","40.435","41.86","9.0175","8.8106","270,578,400"
"12/06/2021","37.6475","38.82","36.3825","38.3975","2.3388","2.1318","304,827,920"
"12/03/2021","40","40.32","36.2325","37.52","-5.0247","-5.2316","480,573,600"
"12/02/2021","38.355","40.1298","37.9125","39.505","1.8827","1.6757","396,432,920"
"12/01/2021","42.215","42.905","38.6175","38.775","-5.1318","-5.3387","304,115,200"
"11/30/2021","42.42","43.1975","40.1775","40.8725","-4.2967","-4.5036","302,586,000"
"11/29/2021","41.55","43.04","41.3325","42.7075","6.2111","6.0042","158,931,880"
"11/26/2021","41.695","42.16","39.68","40.21","-5.5161","-5.723","177,682,280"
"11/24/2021","41.3275","42.64","40.5825","42.5575","0.9249","0.718","198,241,600"
"11/23/2021","42.3625","43.0425","40.6975","42.1675","-1.3626","-1.5695","226,025,400"
"11/22/2021","44.8225","45.84","42.715","42.75","-3.4662","-3.6731","179,044,800"
"11/19/2021","44.1075","44.7175","43.83","44.285","1.6936","1.4866","129,214,320"
"11/18/2021","42.92","43.725","42.1925","43.5475","3.0588","2.8519","173,683,360"
"11/17/2021","42.3025","42.9213","41.9475","42.255","0.1185","-0.0885","115,935,880"
"11/16/2021","41.0725","42.3521","41.015","42.205","2.0677","1.8608","103,181,600"
"11/15/2021","41.7275","41.8275","40.5225","41.35","-0.0302","-0.2371","139,458,200"
"11/12/2021","40.4525","41.5175","39.9375","41.3625","3.1741","2.9672","127,640,800"
"11/11/2021","40.6875","40.7475","39.975","40.09","0.811","0.604","115,438,080"
"11/10/2021","40.68","41.6","39.125","39.7675","-4.3821","-4.589","193,953,440"
"11/09/2021","42.8125","42.9487","41.1425","41.59","-2.0605","-2.2674","176,237,640"
"11/08/2021","42.625","42.975","42.265","42.465","-0.4104","-0.6173","112,919,640"
"11/05/2021","43.115","43.415","42.1825","42.64","0.3707","0.1638","170,505,440"
"11/04/2021","41.3575","42.8369","41.1825","42.4825","3.7297","3.5228","160,879,440"
"11/03/2021","39.835","41.08","39.5175","40.955","3.1742","2.9673","145,210,440"
"11/02/2021","39.0063","39.8425","38.99","39.695","1.3338","1.1269","120,171,240"
"11/01/2021","38.95","39.2325","38.295","39.1725","0.9861","0.7792","130,045,480"
"10/29/2021","37.2975","38.85","37.195","38.79","1.4781","1.2712","134,514,320"
"10/28/2021","37.5775","38.3125","37.35","38.225","3.2829","3.076","130,737,520"
"10/27/2021","36.89","37.93","36.815","37.01","0.7898","0.5828","145,067,840"
"10/26/2021","37.08","37.7987","36.4125","36.72","0.9346","0.7277","167,975,560"
"10/25/2021","35.747","36.6825","35.18","36.38","3.0011","2.7942","118,951,440"
"10/22/2021","35.8675","36.165","34.84","35.32","-2.5319","-2.7388","140,248,320"
"10/21/2021","35.3588","36.3025","35.2825","36.2375","1.7907","1.5838","92,100,320"
"10/20/2021","35.8725","36.055","35.17","35.6","-0.315","-0.5219","118,709,720"
"10/19/2021","35.26","35.7575","35.07","35.7125","2.1963","1.9894","106,450,720"
"10/18/2021","33.5625","35.005","33.395","34.945","2.999","2.7921","100,876,520"
"10/15/2021","33.65","33.9625","33.355","33.9275","1.8538","1.6469","102,858,120"
"10/14/2021","32.5275","33.3625","32.35","33.31","5.5199","5.313","121,749,840"
"10/13/2021","31.445","31.7375","30.9","31.5675","2.3424","2.1354","140,921,360"
"10/12/2021","31.5425","31.655","30.6525","30.845","-1.0189","-1.2258","174,403,480"
"10/11/2021","31.465","32.4225","31.1337","31.1625","-2.22","-2.4269","136,215,320"
"10/08/2021","32.6675","32.7305","31.7425","31.87","-1.537","-1.744","157,132,160"
"10/07/2021","32.3312","33.085","32.1825","32.3675","2.7051","2.4981","150,815,120"
"10/06/2021","30.065","31.58","29.815","31.515","1.9738","1.7669","234,990,760"
"10/05/2021","29.9925","31.5","29.9303","30.905","3.8474","3.6405","162,612,840"
"10/04/2021","31.275","31.3717","29.1175","29.76","-6.1495","-6.3564","257,235,880"
"10/01/2021","31.3125","32.0025","30.21","31.71","1.8223","1.6153","208,707,960"
"09/30/2021","31.945","32.385","31.02","31.1425","-1.1271","-1.334","234,624,040"
"09/29/2021","31.99","32.5725","31.325","31.4975","-0.6623","-0.8692","195,061,200"
"09/28/2021","33.285","33.4725","31.5175","31.7075","-8.34","-8.5469","297,645,800"
"09/27/2021","34.5525","34.85","33.85","34.5925","-2.412","-2.6189","156,710,920"
"09/24/2021","34.68","35.5625","34.575","35.4475","0.2829","0.076","109,550,400"
"09/23/2021","34.7275","35.6425","34.5425","35.3475","2.7768","2.5698","138,739,160"
"09/22/2021","33.715","34.8075","33.4025","34.3925","2.9253","2.7184","175,338,840"
"09/21/2021","33.845","34.1875","33.1475","33.415","0.1274","-0.0796","143,401,280"
"09/20/2021","33.855","34.365","32","33.3725","-6.1516","-6.3585","243,827,280"
"09/17/2021","36.725","36.7325","35.24","35.56","-3.5334","-3.7403","154,650,360"
"09/16/2021","36.3875","37.0325","35.81","36.8625","0.1971","-0.0099","105,230,840"
"09/15/2021","36.1225","36.89","35.4412","36.79","2.2157","2.0088","111,785,240"
"09/14/2021","36.7375","36.965","35.705","35.9925","-0.8608","-1.0677","119,258,320"
"09/13/2021","37.0725","37.195","35.69","36.305","-0.2267","-0.4336","155,549,360"
"09/10/2021","37.75","37.9625","36.2775","36.3875","-2.2498","-2.4568","138,435,480"
"09/09/2021","37.6825","38.025","37.1475","37.225","-1.0697","-1.2766","110,573,520"
"09/08/2021","37.9525","37.9625","36.9275","37.6275","-1.0258","-1.2328","126,846,040"
"09/07/2021","37.8875","38.22","37.54","38.0175","0.4094","0.2025","90,370,680"
"09/03/2021","37.175","37.985","37.165","37.8625","0.8994","0.6925","93,294,800"
"09/02/2021","37.9875","38.085","37.15","37.525","-0.1397","-0.3466","95,298,840"
"09/01/2021","37.7075","38.205","37.5175","37.5775","0.5485","0.3416","95,567,920"
