Date,QQQ_Close,SMA_50,SMA_200,ATR,Signal,Action,TQQQ_Shares,SQQQ_Shares,Cash,Portfolio_Value
4/20/23,316.28,305.8538,292.95205,4.497121429,100% TQQQ,Hold,733.5633753,0,0,9837.084862
4/21/23,316.61,306.0986,293.0911,4.334978571,100% TQQQ,Hold,733.5633753,0,0,9855.423947
4/24/23,315.95,306.384,293.19595,4.369921429,100% TQQQ,Hold,733.5633753,0,0,9796.738877
4/25/23,309.99,306.5898,293.26915,4.531,100% TQQQ,Hold,733.5633753,0,0,9242.898528
4/26/23,311.87,306.7372,293.3833,4.527071429,100% TQQQ,Hold,733.5633753,0,0,9396.946837
4/27/23,320.35,307.0092,293.55385,4.759928571,100% TQQQ,Hold,733.5633753,0,0,10156.18493
4/28/23,322.56,307.2784,293.7384,4.680642857,100% TQQQ,Hold,733.5633753,0,0,10361.58268
5/1/23,322.19,307.6562,293.916,4.677785714,100% TQQQ,Hold,733.5633753,0,0,10332.24014
5/2/23,319.38,308.0206,294.05355,4.605285714,100% TQQQ,Hold,733.5633753,0,0,10057.15387
5/3/23,317.29,308.4858,294.193,4.511,100% TQQQ,Hold,733.5633753,0,0,9859.091763
5/4/23,316.17,308.9242,294.28235,4.394214286,100% TQQQ,Hold,733.5633753,0,0,9749.057257
5/5/23,322.89,309.4456,294.38165,4.71065,100% TQQQ,Hold,733.5633753,0,0,10346.91141
5/8/23,323.69,310.0824,294.4632,4.635292857,100% TQQQ,Hold,733.5633753,0,0,10431.2712
5/9/23,321.64,310.6364,294.56145,4.553864286,100% TQQQ,Hold,733.5633753,0,0,10229.54127
5/10/23,325.14,311.268,294.6858,4.561721429,100% TQQQ,Hold,733.5633753,0,0,10559.64479
5/11/23,326.2,311.968,294.84495,4.513864286,100% TQQQ,Hold,733.5633753,0,0,10647.67239
5/12/23,325.03,312.5964,294.93605,4.530357143,100% TQQQ,Hold,733.5633753,0,0,10537.63789
5/15/23,326.79,313.1386,295.02095,4.316785714,100% TQQQ,Hold,733.5633753,0,0,10699.02183
5/16/23,327.16,313.6814,295.07945,4.169464286,100% TQQQ,Hold,733.5633753,0,0,10739.36781
5/17/23,331.12,314.377,295.1587,3.860892857,100% TQQQ,Hold,733.5633753,0,0,11124.48859
5/18/23,337.27,315.166,295.2734,4.052321429,100% TQQQ,Hold,733.5633753,0,0,11722.34274
5/19/23,336.51,316.043,295.3415,4.069107143,100% TQQQ,Hold,733.5633753,0,0,11641.65077
5/22/23,337.64,317.0248,295.4077,3.896964286,100% TQQQ,Hold,733.5633753,0,0,11762.68872
5/23/23,333.36,317.8782,295.46575,3.850535714,100% TQQQ,Hold,733.5633753,0,0,11307.87943
5/24/23,331.65,318.5638,295.52045,3.899464286,100% TQQQ,Hold,733.5633753,0,0,11124.48859
5/25/23,339.72,319.3796,295.63365,4.025892857,100% TQQQ,Hold,733.5633753,0,0,11927.74048
5/26/23,348.4,320.2114,295.746,4.511607143,100% TQQQ,Hold,733.5633753,0,0,12830.02343
5/30/23,349.98,321.1038,295.8755,4.737321429,100% TQQQ,Hold,733.5633753,0,0,13009.74646
5/31/23,347.99,321.9442,295.9635,4.714464286,100% TQQQ,Hold,733.5633753,0,0,12745.66365
6/1/23,352.01,322.7776,296.05825,5.005178571,100% TQQQ,Hold,733.5633753,0,0,13207.80857
6/2/23,354.65,323.7482,296.1701,4.975892857,100% TQQQ,Hold,733.5633753,0,0,13504.90174
6/5/23,354.9,324.6512,296.30215,5.016964286,100% TQQQ,Hold,733.5633753,0,0,13534.24427
6/6/23,354.84,325.5302,296.42995,5.0175,100% TQQQ,Hold,733.5633753,0,0,13519.57301
6/7/23,348.82,326.3314,296.55975,5.3225,100% TQQQ,Hold,733.5633753,0,0,12830.02343
6/8/23,353.15,327.252,296.7537,5.210357143,100% TQQQ,Hold,733.5633753,0,0,13270.16146
6/9/23,354.5,328.0876,296.9557,5.342857143,100% TQQQ,Hold,733.5633753,0,0,13431.5454
6/12/23,360.49,328.9838,297.1831,5.604285714,100% TQQQ,Hold,733.5633753,0,0,14117.42716
6/13/23,363.26,329.8304,297.3965,5.564285714,100% TQQQ,Hold,733.5633753,0,0,14432.85941
6/14/23,365.9,330.7454,297.6888,5.705,100% TQQQ,Hold,733.5633753,0,0,14740.95603
6/15/23,370.26,331.7692,298.01805,5.592857143,100% TQQQ,Hold,733.5633753,0,0,15258.11821
6/16/23,367.93,332.8094,298.3526,5.296071429,100% TQQQ,Hold,733.5633753,0,0,14964.69286
6/20/23,366.9,333.7864,298.69075,5.217507143,100% TQQQ,Hold,733.5633753,0,0,14891.33652
6/21/23,361.9,334.667,299.00325,5.34965,100% TQQQ,Hold,733.5633753,0,0,14249.46856
6/22/23,366.17,335.6738,299.35825,5.307507143,100% TQQQ,Hold,733.5633753,0,0,14722.61694
6/23/23,362.54,336.6638,299.7057,5.4166,100% TQQQ,Hold,733.5633753,0,0,14286.14673
6/26/23,357.68,337.434,299.99925,5.6741,100% TQQQ,Hold,733.5633753,0,0,13721.30293
6/27/23,363.83,338.3392,300.3158,5.959814286,100% TQQQ,Hold,733.5633753,0,0,14399.84906
6/28/23,364.54,339.2532,300.60305,5.650971429,100% TQQQ,Hold,733.5633753,0,0,14487.87666
6/29/23,363.81,340.1522,300.8684,5.504542857,100% TQQQ,Hold,733.5633753,0,0,14388.84561
6/30/23,369.42,341.1664,301.247,5.650971429,100% TQQQ,Hold,733.5633753,0,0,15038.04919
7/3/23,370.29,342.2466,301.6183,5.355971429,100% TQQQ,Hold,733.5633753,0,0,15140.74807
7/5/23,370.28,343.32,302.0142,5.303828571,100% TQQQ,Hold,733.5633753,0,0,15129.74461
7/6/23,367.46,344.3502,302.4049,5.303114286,100% TQQQ,Hold,733.5633753,0,0,14773.96638
7/7/23,366.24,345.4752,302.78085,5.065971429,100% TQQQ,Hold,733.5633753,0,0,14623.58589
7/10/23,366.36,346.565,303.169,4.9424,100% TQQQ,Hold,733.5633753,0,0,14634.58934
7/11/23,368.17,347.5214,303.59205,4.912535714,100% TQQQ,Hold,733.5633753,0,0,14843.6549
7/12/23,372.82,348.5266,304.0558,4.91825,100% TQQQ,Hold,733.5633753,0,0,15393.82743
7/13/23,379.15,349.6658,304.574,4.993964286,100% TQQQ,Hold,733.5633753,0,0,16160.40116
7/14/23,379.07,350.8596,305.0975,4.9463,100% TQQQ,Hold,733.5633753,0,0,16145.72989
7/17/23,382.61,352.166,305.63815,4.744871429,100% TQQQ,Hold,733.5633753,0,0,16593.20355
7/18/23,385.74,353.5574,306.16715,4.762014286,100% TQQQ,Hold,733.5633753,0,0,16989.32777
7/19/23,385.65,354.8126,306.73605,4.695142857,100% TQQQ,Hold,733.5633753,0,0,16989.32777
7/20/23,376.76,355.874,307.28355,5.208,100% TQQQ,Hold,733.5633753,0,0,15797.28729
7/21/23,375.63,356.9538,307.79405,5.068642857,100% TQQQ,Hold,733.5633753,0,0,15657.91024
7/24/23,376.23,357.9756,308.26455,5.160071429,100% TQQQ,Hold,733.5633753,0,0,15720.26313
7/25/23,378.78,359.0272,308.74855,5.223642857,100% TQQQ,Hold,733.5633753,0,0,16035.69538
7/26/23,377.52,360.077,309.23735,5.102214286,100% TQQQ,Hold,733.5633753,0,0,15870.64362
7/27/23,376.62,361.0736,309.77495,5.454357143,100% TQQQ,Hold,733.5633753,0,0,15734.9344
7/28/23,383.48,362.2,310.3603,5.758642857,100% TQQQ,Hold,733.5633753,0,0,16585.86791
7/31/23,383.68,363.2512,310.96495,5.6535,100% TQQQ,Hold,733.5633753,0,0,16618.87827
8/1/23,382.79,364.1616,311.5656,5.437071429,100% TQQQ,Hold,733.5633753,0,0,16490.50468
8/2/23,374.39,364.9192,312.09345,5.614928571,100% TQQQ,Hold,733.5633753,0,0,15412.16651
8/3/23,373.79,365.6422,312.6587,5.579214286,100% TQQQ,Hold,733.5633753,0,0,15302.13201
8/4/23,372.04,366.4158,313.17215,5.732071429,100% TQQQ,Hold,733.5633753,0,0,15089.39863
8/7/23,375.19,367.2866,313.6907,5.492785714,100% TQQQ,Hold,733.5633753,0,0,15463.51595
8/8/23,372,367.9322,314.19825,5.684928571,100% TQQQ,Hold,733.5633753,0,0,15067.39173
8/9/23,367.91,368.3224,314.69225,5.354928571,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,14564.90082,14564.90082
8/10/23,368.59,368.6946,315.1581,5.540357143,100% Cash,Hold,0,0,14564.90082,14564.90082
8/11/23,366.24,369.0596,315.59705,5.5875,100% Cash,Hold,0,0,14564.90082,14564.90082
8/14/23,370.35,369.4264,316.02775,5.696785714,100% TQQQ,Buy TQQQ (100%),721.213212,0,0,14564.90082
8/15/23,366.42,369.6618,316.4702,5.736071429,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,14117.74862,14117.74862
8/16/23,362.54,369.8146,316.91855,5.421071429,100% Cash,Hold,0,0,14117.74862,14117.74862
8/17/23,358.58,369.8894,317.30535,5.296071429,100% Cash,Hold,0,0,14117.74862,14117.74862
8/18/23,358.13,370.0756,317.70625,5.450357143,100% Cash,Hold,0,0,14117.74862,14117.74862
8/21/23,363.9,370.2906,318.1502,5.698214286,100% Cash,Hold,0,0,14117.74862,14117.74862
8/22/23,363.38,370.4682,318.6387,5.285357143,100% Cash,Hold,0,0,14117.74862,14117.74862
8/23/23,369.11,370.6406,319.1818,5.475357143,100% Cash,Hold,0,0,14117.74862,14117.74862
8/24/23,361.22,370.5998,319.6645,5.843928571,100% Cash,Hold,0,0,14117.74862,14117.74862
8/25/23,364.02,370.5622,320.14665,6.085357143,100% Cash,Hold,0,0,14117.74862,14117.74862
8/28/23,366.76,370.4922,320.63275,5.893928571,100% Cash,Hold,0,0,14117.74862,14117.74862
8/29/23,374.77,370.629,321.19,6.150285714,50% TQQQ / 50% Cash,Buy TQQQ (50%),341.2557076,0,7058.874312,14117.74862
8/30/23,376.86,370.8282,321.66055,5.883264286,50% TQQQ / 50% Cash,Hold,341.2557076,0,7058.874312,14235.48184
8/31/23,377.99,371.15,322.1107,5.808907143,100% TQQQ,"Sell TQQQ, Buy TQQQ (100%)",673.9076545,0,0,14300.32043
9/1/23,377.59,371.3784,322.57145,5.736042857,100% TQQQ,Hold,673.9076545,0,0,14249.77735
9/5/23,378.07,371.689,323.01485,5.655278571,100% TQQQ,Hold,673.9076545,0,0,14286.84227
9/6/23,374.74,372.0302,323.46135,5.682421429,100% TQQQ,Hold,673.9076545,0,0,13909.45399
9/7/23,372.06,372.1948,323.8976,5.642421429,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,13606.19554,13606.19554
9/8/23,372.58,372.3556,324.3364,5.53885,100% TQQQ,Buy TQQQ (100%),671.910891,0,0,13606.19554
9/11/23,376.97,372.6188,324.8118,5.428135714,100% TQQQ,Hold,671.910891,0,0,14069.81406
9/12/23,372.79,372.6862,325.246,5.470278571,100% TQQQ,Hold,671.910891,0,0,13619.63376
9/13/23,374.21,372.7646,325.67295,5.264564286,100% TQQQ,Hold,671.910891,0,0,13754.01594
9/14/23,377.27,372.9044,326.1247,4.739564286,100% TQQQ,Hold,671.910891,0,0,14076.53317
9/15/23,370.81,372.9714,326.5652,4.757421429,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,13354.22896,13354.22896
9/18/23,370.66,373.0598,327.01565,4.690992857,100% Cash,Hold,0,0,13354.22896,13354.22896
9/19/23,369.87,373.13,327.3982,4.332678571,100% Cash,Hold,0,0,13354.22896,13354.22896
9/20/23,364.54,373.0574,327.7523,4.565771429,100% Cash,Hold,0,0,13354.22896,13354.22896
9/21/23,357.86,372.7582,328.07885,4.850842857,100% Cash,Hold,0,0,13354.22896,13354.22896
9/22/23,357.91,372.3334,328.4302,4.812278571,100% Cash,Hold,0,0,13354.22896,13354.22896
9/25/23,359.61,371.9442,328.81985,4.833042857,100% Cash,Hold,0,0,13354.22896,13354.22896
9/26/23,354.21,371.3762,329.18825,4.906607143,100% Cash,Hold,0,0,13354.22896,13354.22896
9/27/23,355.04,370.7622,329.5442,4.90875,100% Cash,Hold,0,0,13354.22896,13354.22896
9/28/23,358.01,370.2094,329.92405,5.171607143,100% Cash,Hold,0,0,13354.22896,13354.22896
9/29/23,358.27,369.8396,330.2875,5.244464286,100% Cash,Hold,0,0,13354.22896,13354.22896
10/2/23,361.26,369.5522,330.65055,5.265178571,100% Cash,Hold,0,0,13354.22896,13354.22896
10/3/23,354.92,369.126,330.9926,5.552678571,100% Cash,Hold,0,0,13354.22896,13354.22896
10/4/23,359.75,368.7454,331.4069,5.64625,100% Cash,Hold,0,0,13354.22896,13354.22896
10/5/23,358.69,368.3688,331.8291,5.474821429,100% Cash,Hold,0,0,13354.22896,13354.22896
10/6/23,364.7,368.1304,332.30385,6.067678571,100% Cash,Hold,0,0,13354.22896,13354.22896
10/9/23,366.56,367.792,332.78895,6.242492857,100% Cash,Hold,0,0,13354.22896,13354.22896
10/10/23,368.59,367.4902,333.26465,6.102492857,50% TQQQ / 50% Cash,Buy TQQQ (50%),346.6829948,0,6677.11448,13354.22896
10/11/23,371.22,367.2588,333.78695,5.84335,50% TQQQ / 50% Cash,Hold,346.6829948,0,6677.11448,13496.36899
10/12/23,369.93,367.1696,334.2998,5.98835,50% TQQQ / 50% Cash,Hold,346.6829948,0,6677.11448,13416.6319
10/13/23,365.28,366.9994,334.8083,6.240492857,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,13161.8199,13161.8199
10/16/23,369.41,366.9468,335.35485,6.154785714,50% TQQQ / 50% Cash,Buy TQQQ (50%),340.3625523,0,6580.909949,13161.8199
10/17/23,368.2,366.807,335.86365,6.2005,50% TQQQ / 50% Cash,Hold,340.3625523,0,6580.909949,13098.85283
10/18/23,363.37,366.6344,336.3491,6.146928571,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,12823.15916,12823.15916
10/19/23,359.97,366.4756,336.82655,6.213357143,100% Cash,Hold,0,0,12823.15916,12823.15916
10/20/23,354.6,366.1958,337.27085,6.278357143,100% Cash,Hold,0,0,12823.15916,12823.15916
10/23/23,355.67,365.9844,337.7413,6.289435714,100% Cash,Hold,0,0,12823.15916,12823.15916
10/24/23,359.13,365.76,338.19295,6.185864286,100% Cash,Hold,0,0,12823.15916,12823.15916
10/25/23,350.34,365.4384,338.59195,6.498007143,100% Cash,Hold,0,0,12823.15916,12823.15916
10/26/23,343.66,365.0608,338.9461,6.278721429,100% Cash,Hold,0,0,12823.15916,12823.15916
10/27/23,345.31,364.7954,339.2849,6.196578571,100% Cash,Hold,0,0,12823.15916,12823.15916
10/30/23,349.2,364.6168,339.63565,6.220864286,100% Cash,Hold,0,0,12823.15916,12823.15916
10/31/23,350.87,364.3562,339.98515,6.321435714,100% Cash,Hold,0,0,12823.15916,12823.15916
11/1/23,356.96,364.2278,340.36225,6.351421429,100% Cash,Hold,0,0,12823.15916,12823.15916
11/2/23,363.44,364.1144,340.79005,6.309992857,100% Cash,Hold,0,0,12823.15916,12823.15916
11/3/23,367.71,364.2442,341.25285,6.337135714,50% TQQQ / 50% Cash,Buy TQQQ (50%),341.2229685,0,6411.579579,12823.15916
11/6/23,369.21,364.348,341.6855,6.094992857,50% TQQQ / 50% Cash,Hold,341.2229685,0,6411.579579,12896.5221
11/7/23,372.7,364.4668,342.1042,5.977492857,50% TQQQ / 50% Cash,Hold,341.2229685,0,6411.579579,13079.07638
11/8/23,372.94,364.4302,342.52705,5.713921429,50% TQQQ / 50% Cash,Hold,341.2229685,0,6411.579579,13091.01919
11/9/23,370.07,364.2944,342.93875,5.682492857,50% TQQQ / 50% Cash,Hold,341.2229685,0,6411.579579,12932.35051
11/10/23,378.39,364.3024,343.364,5.706057143,50% TQQQ / 50% Cash,Hold,341.2229685,0,6411.579579,13367.40979
11/13/23,377.21,364.2948,343.76875,5.6282,50% TQQQ / 50% Cash,Hold,341.2229685,0,6411.579579,13304.28354
11/14/23,385.33,364.44,344.24405,5.604628571,50% TQQQ / 50% Cash,Hold,341.2229685,0,6411.579579,13737.63671
11/15/23,385.62,364.6576,344.69905,5.284985714,50% TQQQ / 50% Cash,Hold,341.2229685,0,6411.579579,13758.11009
11/16/23,385.95,364.9354,345.1242,5.102842857,100% TQQQ,"Sell TQQQ, Buy TQQQ (100%)",638.5371155,0,0,13770.0529
11/17/23,386.04,365.2046,345.4958,4.927842857,100% TQQQ,Hold,638.5371155,0,0,13779.63095
11/20/23,390.74,365.48,345.9186,4.9807,100% TQQQ,Hold,638.5371155,0,0,14271.30453
11/21/23,388.47,365.7936,346.343,4.793571429,100% TQQQ,Hold,638.5371155,0,0,14012.697
11/22/23,390.06,366.1106,346.7439,4.642142857,100% TQQQ,Hold,638.5371155,0,0,14175.52396
11/24/23,389.51,366.3554,347.1696,4.368571429,100% TQQQ,Hold,638.5371155,0,0,14105.28488
11/27/23,389.17,366.7226,347.60705,4.368564286,100% TQQQ,Hold,638.5371155,0,0,14063.77997
11/28/23,390.19,367.1132,348.0595,4.239635714,100% TQQQ,Hold,638.5371155,0,0,14175.52396
11/29/23,389.81,367.512,348.48605,4.347492857,100% TQQQ,Hold,638.5371155,0,0,14124.44099
11/30/23,388.83,367.9978,348.89645,4.311778571,100% TQQQ,Hold,638.5371155,0,0,14006.31163
12/1/23,389.94,368.6394,349.30065,4.025878571,100% TQQQ,Hold,638.5371155,0,0,14124.44099
12/4/23,386.32,369.2076,349.71575,4.320878571,100% TQQQ,Hold,638.5371155,0,0,13722.16261
12/5/23,387.29,369.7612,350.1464,3.980878571,100% TQQQ,Hold,638.5371155,0,0,13821.13586
12/6/23,385.05,370.378,350.6015,4.134807143,100% TQQQ,Hold,638.5371155,0,0,13575.29908
12/7/23,390.43,371.0858,351.0824,4.391235714,100% TQQQ,Hold,638.5371155,0,0,14143.59711
12/8/23,392.17,371.769,351.55915,4.488371429,100% TQQQ,Hold,638.5371155,0,0,14312.80944
12/11/23,395.52,372.514,352.0775,4.409085714,100% TQQQ,Hold,638.5371155,0,0,14676.7756
12/12/23,398.67,373.2622,352.60115,4.433371429,100% TQQQ,Hold,638.5371155,0,0,15031.1637
12/13/23,403.74,374.2386,353.15205,4.511228571,100% TQQQ,Hold,638.5371155,0,0,15561.1495
12/14/23,403.39,375.1114,353.713,4.811942857,100% TQQQ,Hold,638.5371155,0,0,15535.60802
12/15/23,405.34,376.0444,354.27165,4.831942857,100% TQQQ,Hold,638.5371155,0,0,15720.78378
12/18/23,407.08,376.892,354.80865,4.879085714,100% TQQQ,Hold,638.5371155,0,0,16049.6304
12/19/23,409.16,377.744,355.35435,4.701942857,100% TQQQ,Hold,638.5371155,0,0,16289.08182
12/20/23,403.08,378.4338,355.88805,4.904792857,100% TQQQ,Hold,638.5371155,0,0,15497.29579
12/21/23,407.77,379.1648,356.4378,4.947121429,100% TQQQ,Hold,638.5371155,0,0,16009.72183
12/22/23,408.38,379.9338,357.0164,4.6765,100% TQQQ,Hold,638.5371155,0,0,16075.17188
12/26/23,410.88,380.8458,357.62805,4.597214286,100% TQQQ,Hold,638.5371155,0,0,16368.89896
12/27/23,411.5,381.6876,358.2321,4.314178571,100% TQQQ,Hold,638.5371155,0,0,16455.10147
12/28/23,411.3,382.5496,358.80175,4.011321429,100% TQQQ,Hold,638.5371155,0,0,16413.59655
12/29/23,409.52,383.4726,359.3547,4.005614286,100% TQQQ,Hold,638.5371155,0,0,16186.91588
1/2/24,402.59,384.325,359.8336,4.364185714,100% TQQQ,Hold,638.5371155,0,0,15366.39568
1/3/24,398.33,385.1996,360.29845,4.387042857,100% TQQQ,Hold,638.5371155,0,0,14874.72211
1/4/24,396.28,386.0118,360.75,4.232757143,100% TQQQ,Hold,638.5371155,0,0,14625.69263
1/5/24,396.75,386.7642,361.18205,4.108471429,100% TQQQ,Hold,638.5371155,0,0,14679.96829
1/8/24,404.95,387.8564,361.6762,4.489907143,100% TQQQ,Hold,638.5371155,0,0,15564.34219
1/9/24,405.75,389.0982,362.1562,4.603478571,100% TQQQ,Hold,638.5371155,0,0,15666.50813
1/10/24,408.5,390.362,362.64425,4.756692857,100% TQQQ,Hold,638.5371155,0,0,15976.19863
1/11/24,409.35,391.565,363.1472,4.713014286,100% TQQQ,Hold,638.5371155,0,0,16052.82308
1/12/24,409.56,392.7388,363.6594,4.573014286,100% TQQQ,Hold,638.5371155,0,0,16071.9792
1/16/24,409.52,393.79,364.1434,4.630064286,100% TQQQ,Hold,638.5371155,0,0,16062.40114
1/17/24,407.21,394.6654,364.60105,4.87435,100% TQQQ,Hold,638.5371155,0,0,15784.6375
1/18/24,412.99,395.571,365.06135,5.207028571,100% TQQQ,Hold,638.5371155,0,0,16461.48684
1/19/24,421.18,396.6104,365.5665,5.662028571,100% TQQQ,Hold,638.5371155,0,0,17412.90714
1/22/24,421.73,397.591,366.0798,5.629707143,100% TQQQ,Hold,638.5371155,0,0,17483.14622
1/23/24,423.48,398.6018,366.6176,5.190421429,100% TQQQ,Hold,638.5371155,0,0,17690.67078
1/24/24,425.83,399.717,367.1565,5.309707143,100% TQQQ,Hold,638.5371155,0,0,17981.20517
1/25/24,426.35,400.6762,367.6989,5.418992857,100% TQQQ,Hold,638.5371155,0,0,18032.28814
1/26/24,423.81,401.6082,368.2388,5.346135714,100% TQQQ,Hold,638.5371155,0,0,17700.24884
1/29/24,428.15,402.4646,368.81435,5.078278571,100% TQQQ,Hold,638.5371155,0,0,18220.65659
1/30/24,425.3,403.2582,369.345,4.99185,100% TQQQ,Hold,638.5371155,0,0,17856.69043
1/31/24,416.97,403.8786,369.837,5.28935,100% TQQQ,Hold,638.5371155,0,0,16806.29688
2/1/24,421.88,404.5954,370.3522,5.178392857,100% TQQQ,Hold,638.5371155,0,0,17400.1364
2/2/24,429.01,405.3608,370.90295,5.554107143,100% TQQQ,Hold,638.5371155,0,0,18274.93225
2/5/24,428.45,406.1604,371.45165,5.576964286,100% TQQQ,Hold,638.5371155,0,0,18182.34436
2/6/24,427.59,406.911,372.0082,5.462678571,100% TQQQ,Hold,638.5371155,0,0,18076.98574
2/7/24,431.99,407.7606,372.5851,5.382321429,100% TQQQ,Hold,638.5371155,0,0,18616.5496
2/8/24,432.79,408.633,373.1693,4.93875,100% TQQQ,Hold,638.5371155,0,0,18693.17406
2/9/24,437.05,409.5702,373.8046,5.042142857,100% TQQQ,Hold,638.5371155,0,0,19242.31598
2/12/24,435.34,410.4808,374.42195,5.139285714,100% TQQQ,Hold,638.5371155,0,0,19015.6353
2/13/24,428.55,411.2752,374.96295,5.39925,100% TQQQ,Hold,638.5371155,0,0,18115.29797
2/14/24,433.22,412.1408,375.51625,5.402107143,100% TQQQ,Hold,638.5371155,0,0,18689.98137
2/15/24,434.51,413.1046,376.07785,5.43425,100% TQQQ,Hold,638.5371155,0,0,18846.42296
2/16/24,430.57,413.9702,376.6338,5.462821429,100% TQQQ,Hold,638.5371155,0,0,18329.2079
2/20/24,427.32,414.8156,377.18395,5.698535714,100% TQQQ,Hold,638.5371155,0,0,17904.58072
2/21/24,425.61,415.5192,377.73115,5.497107143,100% TQQQ,Hold,638.5371155,0,0,17681.09273
2/22/24,438.07,416.4372,378.30705,6.076035714,100% TQQQ,Hold,638.5371155,0,0,19210.38912
2/23/24,436.78,417.2624,378.8725,5.82175,100% TQQQ,Hold,638.5371155,0,0,19034.79141
2/26/24,436.55,418.02,379.44705,5.652821429,100% TQQQ,Hold,638.5371155,0,0,19009.24993
2/27/24,437.6,418.6972,380.00935,5.507464286,100% TQQQ,Hold,638.5371155,0,0,19127.37929
2/28/24,435.27,419.3348,380.5547,5.368892857,100% TQQQ,Hold,638.5371155,0,0,18817.68879
2/29/24,439,420.008,381.12455,5.578178571,100% TQQQ,Hold,638.5371155,0,0,19271.05015
3/1/24,445.61,420.7786,381.71865,5.758535714,100% TQQQ,Hold,638.5371155,0,0,20155.42405
3/4/24,444.02,421.4758,382.30295,5.599964286,100% TQQQ,Hold,638.5371155,0,0,19915.97263
3/5/24,436.05,422.1352,382.8276,5.625714286,100% TQQQ,Hold,638.5371155,0,0,18849.61565
3/6/24,438.79,422.7556,383.3352,5.685714286,100% TQQQ,Hold,638.5371155,0,0,19197.61838
3/7/24,445.45,423.497,383.8799,5.991428571,100% TQQQ,Hold,638.5371155,0,0,20053.25811
3/8/24,439.02,424.0598,384.3868,6.36,100% TQQQ,Hold,638.5371155,0,0,19175.26958
3/11/24,437.39,424.5776,384.90695,6.110714286,100% TQQQ,Hold,638.5371155,0,0,18951.78159
3/12/24,443.66,425.2248,385.467,6.244285714,100% TQQQ,Hold,638.5371155,0,0,19756.33835
3/13/24,440.25,425.8394,385.96965,5.603571429,100% TQQQ,Hold,638.5371155,0,0,19296.59163
3/14/24,439.14,426.5704,386.42335,5.663571429,100% TQQQ,Hold,638.5371155,0,0,19140.15004
3/15/24,433.92,427.2822,386.84305,5.960235714,100% TQQQ,Hold,638.5371155,0,0,18440.9519
3/18/24,437.48,428.1062,387.2905,6.257021429,100% TQQQ,Hold,638.5371155,0,0,18961.35964
3/19/24,438.57,428.9426,387.7233,6.424878571,100% TQQQ,Hold,638.5371155,0,0,19092.25975
3/20/24,443.77,429.719,388.1689,6.494878571,100% TQQQ,Hold,638.5371155,0,0,19698.87001
3/21/24,445.87,430.5214,388.62375,6.351307143,100% TQQQ,Hold,638.5371155,0,0,19954.28486
3/22/24,446.38,431.279,389.08145,6.40345,100% TQQQ,Hold,638.5371155,0,0,19995.78977
3/25/24,444.76,431.9872,389.56115,5.937021429,100% TQQQ,Hold,638.5371155,0,0,19791.45789
3/26/24,443.32,432.6624,390.012,5.808092857,100% TQQQ,Hold,638.5371155,0,0,19606.28213
3/27/24,444.83,433.3686,390.46365,5.57095,100% TQQQ,Hold,638.5371155,0,0,19778.68715
3/28/24,444.01,434.1046,390.88125,4.977378571,100% TQQQ,Hold,638.5371155,0,0,19654.17241
4/1/24,444.95,434.7438,391.2897,5.043807143,100% TQQQ,Hold,638.5371155,0,0,19775.49447
4/2/24,441.11,435.1424,391.66575,4.998092857,100% TQQQ,Hold,638.5371155,0,0,19245.50866
4/3/24,442.1,435.5498,392.02495,5.034521429,100% TQQQ,Hold,638.5371155,0,0,19373.21608
4/4/24,435.34,435.787,392.362,5.477378571,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,18460.10801,18460.10801
4/5/24,440.47,436.0798,392.72985,5.579642857,100% TQQQ,Buy TQQQ (100%),616.7760778,0,0,18460.10801
4/8/24,440.6,436.3648,393.12335,5.306785714,100% TQQQ,Hold,616.7760778,0,0,18472.44353
4/9/24,442.23,436.7332,393.50365,5.3175,100% TQQQ,Hold,616.7760778,0,0,18663.64411
4/10/24,438.37,436.9376,393.8828,5.310357143,100% TQQQ,Hold,616.7760778,0,0,18173.30713
4/11/24,445.37,437.339,394.32125,5.510357143,100% TQQQ,Hold,616.7760778,0,0,19027.542
4/12/24,438.27,437.765,394.69345,5.9025,100% TQQQ,Hold,616.7760778,0,0,18108.54564
4/15/24,431.06,437.9486,395.02605,6.481071429,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,17198.80093,17198.80093
4/16/24,431.1,437.9904,395.3625,6.475714286,100% Cash,Hold,0,0,17198.80093,17198.80093
4/17/24,425.84,437.9382,395.6446,6.733571429,100% Cash,Hold,0,0,17198.80093,17198.80093
4/18/24,423.41,437.8546,395.9102,6.977857143,100% Cash,Hold,0,0,17198.80093,17198.80093
4/19/24,414.65,437.5078,396.13205,7.394285714,100% Cash,Hold,0,0,17198.80093,17198.80093
4/22/24,418.82,437.2284,396.38885,7.417142857,100% Cash,Hold,0,0,17198.80093,17198.80093
4/23/24,425.07,436.9888,396.683,7.589285714,100% Cash,Hold,0,0,17198.80093,17198.80093
